_id,GEOID,NAMELSAD,SidewalkStepLFt,StreetLFt,Ratio
1475,420512619002,Block Group 2,,,
1476,420512619003,Block Group 3,,,
1477,420512620001,Block Group 1,,,
1478,420512620002,Block Group 2,,,
1479,420512620003,Block Group 3,,,
1480,420512620004,Block Group 4,,,
1481,420512621001,Block Group 1,,,
1482,420512621002,Block Group 2,,,
1483,420512622001,Block Group 1,,,
1484,420512622002,Block Group 2,,,
1485,420512622003,Block Group 3,,,
1486,420512623001,Block Group 1,,,
1487,420512623002,Block Group 2,,,
1488,420512623003,Block Group 3,,,
1489,420512624001,Block Group 1,,,
1490,420512624002,Block Group 2,,,
1491,420512625001,Block Group 1,,,
1492,420512625002,Block Group 2,,,
1493,420512626001,Block Group 1,,,
1494,420512626002,Block Group 2,,,
1495,420512627011,Block Group 1,,,
1496,420512627012,Block Group 2,,,
1497,420512627013,Block Group 3,,,
1498,420512627021,Block Group 1,,,
1499,420512627022,Block Group 2,,,
1500,420512628001,Block Group 1,,,
1501,420512628002,Block Group 2,,,
1502,420512628003,Block Group 3,,,
1503,420512628004,Block Group 4,,,
1504,420512628005,Block Group 5,,,
1505,420512628006,Block Group 6,,,
1506,420512629001,Block Group 1,,,
1507,420512629002,Block Group 2,,,
1508,420512629003,Block Group 3,,,
1509,420512629004,Block Group 4,,,
1510,420512630001,Block Group 1,,,
1511,420512630002,Block Group 2,,,
1512,420512631001,Block Group 1,,,
1513,420512631002,Block Group 2,,,
1514,420512631003,Block Group 3,,,
1515,420512631004,Block Group 4,,,
1516,420512632001,Block Group 1,,,
1517,420512632002,Block Group 2,,,
1518,420512633001,Block Group 1,,,
1519,420599701001,Block Group 1,,,
1520,420599701002,Block Group 2,,,
1521,420599701003,Block Group 3,,,
1522,420599701004,Block Group 4,,,
1523,420599701005,Block Group 5,,,
1524,420599701006,Block Group 6,,,
1525,420599701007,Block Group 7,,,
1526,420599701008,Block Group 8,,,
1527,420599702001,Block Group 1,,,
1528,420599702002,Block Group 2,,,
1529,420599702003,Block Group 3,,,
1530,420599703001,Block Group 1,,,
1531,420599703002,Block Group 2,,,
1532,420599703003,Block Group 3,,,
1533,420599703004,Block Group 4,,,
1534,420599703005,Block Group 5,,,
1535,420599704001,Block Group 1,,,
1536,420599704002,Block Group 2,,,
1537,420599704003,Block Group 3,,,
1538,420599704004,Block Group 4,,,
1539,420599705011,Block Group 1,,,
1540,420599705012,Block Group 2,,,
1541,420599705021,Block Group 1,,,
1542,420599705022,Block Group 2,,,
1543,420599705023,Block Group 3,,,
1544,420599705024,Block Group 4,,,
1545,420599706001,Block Group 1,,,
1546,420599706002,Block Group 2,,,
1547,420599706003,Block Group 3,,,
1548,420599706004,Block Group 4,,,
1549,420599707001,Block Group 1,,,
1550,420599707002,Block Group 2,,,
1551,420599707003,Block Group 3,,,
1552,420599708001,Block Group 1,,,
1553,420599708002,Block Group 2,,,
1554,420599708003,Block Group 3,,,
1555,420599708004,Block Group 4,,,
1556,420639601001,Block Group 1,,,
1557,420639601002,Block Group 2,,,
1558,420639601003,Block Group 3,,,
1559,420639602001,Block Group 1,,,
1560,420639602002,Block Group 2,,,
1561,420639602003,Block Group 3,,,
1562,420639602004,Block Group 4,,,
1563,420639603001,Block Group 1,,,
1564,420639603002,Block Group 2,,,
1565,420639603003,Block Group 3,,,
1566,420639604001,Block Group 1,,,
1567,420639604002,Block Group 2,,,
1568,420639604003,Block Group 3,,,
1569,420639604004,Block Group 4,,,
1570,420639605001,Block Group 1,,,
1571,420639605002,Block Group 2,,,
1572,420639605003,Block Group 3,,,
1573,420639606001,Block Group 1,,,
1574,420639606002,Block Group 2,,,
1575,420639606003,Block Group 3,,,
1576,420639607001,Block Group 1,,,
1577,420639607002,Block Group 2,,,
1578,420639607003,Block Group 3,,,
1579,420639607004,Block Group 4,,,
1580,420639608001,Block Group 1,,,
1581,420639608002,Block Group 2,,,
1582,420639608003,Block Group 3,,,
1583,420639609001,Block Group 1,,,
1584,420639609002,Block Group 2,,,
1585,420639610001,Block Group 1,,,
1586,420639610002,Block Group 2,,,
1587,420639611011,Block Group 1,,,
1588,420639611012,Block Group 2,,,
1589,420639611013,Block Group 3,,,
1590,420639611014,Block Group 4,,,
1591,420639611021,Block Group 1,,,
1592,420639611022,Block Group 2,,,
1593,420639612001,Block Group 1,,,
1594,420639612002,Block Group 2,,,
1595,420639612003,Block Group 3,,,
1596,420639613001,Block Group 1,,,
1597,420639613002,Block Group 2,,,
1598,420639613003,Block Group 3,,,
1599,420639614001,Block Group 1,,,
1600,420639614002,Block Group 2,,,
1601,420639614003,Block Group 3,,,
1602,420639615001,Block Group 1,,,
1603,420639615002,Block Group 2,,,
1604,420639615003,Block Group 3,,,
1605,420639615004,Block Group 4,,,
1606,420639616001,Block Group 1,,,
1607,420639616002,Block Group 2,,,
1608,420639616003,Block Group 3,,,
1609,420639617001,Block Group 1,,,
1610,420639617002,Block Group 2,,,
1611,420639618001,Block Group 1,,,
1612,420639618002,Block Group 2,,,
1613,420639619001,Block Group 1,,,
1614,420639619002,Block Group 2,,,
1615,420639619003,Block Group 3,,,
1616,420639619004,Block Group 4,,,
1617,420639620001,Block Group 1,,,
1618,420639620002,Block Group 2,,,
1619,420639620003,Block Group 3,,,
1620,420639621001,Block Group 1,,,
1621,420639621002,Block Group 2,,,
1622,420639621003,Block Group 3,,,
1623,420639621004,Block Group 4,,,
1624,420639622001,Block Group 1,,,
1625,420639622002,Block Group 2,,,
1626,420730001001,Block Group 1,,,
1627,420730001002,Block Group 2,,,
1628,420730002001,Block Group 1,,,
1629,420730003001,Block Group 1,,,
1630,420730003002,Block Group 2,,,
1631,420730003003,Block Group 3,,,
1632,420730004001,Block Group 1,,,
1633,420730004002,Block Group 2,,,
1634,420730006001,Block Group 1,,,
1635,420730007001,Block Group 1,,,
1636,420730007002,Block Group 2,,,
1637,420730008001,Block Group 1,,,
1638,420730008002,Block Group 2,,,
1639,420730009001,Block Group 1,,,
1640,420730009002,Block Group 2,,,
1641,420730010001,Block Group 1,,,
1642,420730010002,Block Group 2,,,
1643,420730101001,Block Group 1,,,
1644,420730101002,Block Group 2,,,
1645,420730101003,Block Group 3,,,
1646,420730101004,Block Group 4,,,
1647,420730102011,Block Group 1,,,
1648,420730102012,Block Group 2,,,
1649,420730102021,Block Group 1,,,
1650,420730102022,Block Group 2,,,
1651,420730102023,Block Group 3,,,
1652,420730102024,Block Group 4,,,
1653,420730103001,Block Group 1,,,
1654,420730104001,Block Group 1,,,
1655,420730104002,Block Group 2,,,
1656,420730104003,Block Group 3,,,
1657,420730105001,Block Group 1,,,
1658,420730105002,Block Group 2,,,
1659,420730105003,Block Group 3,,,
1660,420730105004,Block Group 4,,,
1661,420730106001,Block Group 1,,,
1662,420730106002,Block Group 2,,,
1663,420730107001,Block Group 1,,,
1664,420730107002,Block Group 2,,,
1665,420730108001,Block Group 1,,,
1666,420730108002,Block Group 2,,,
1667,420730108003,Block Group 3,,,
1668,420730108004,Block Group 4,,,
1669,420730109001,Block Group 1,,,
1670,420730109002,Block Group 2,,,
1671,420730109003,Block Group 3,,,
1672,420730110001,Block Group 1,,,
1673,420730110002,Block Group 2,,,
1674,420730110003,Block Group 3,,,
1675,420730110004,Block Group 4,,,
1676,420730110005,Block Group 5,,,
1677,420730111001,Block Group 1,,,
1678,420730111002,Block Group 2,,,
1679,420730111003,Block Group 3,,,
1680,420730111004,Block Group 4,,,
1681,420730112001,Block Group 1,,,
1682,420730112002,Block Group 2,,,
1683,420730112003,Block Group 3,,,
1684,420730113001,Block Group 1,,,
1685,420730113002,Block Group 2,,,
1686,420730113003,Block Group 3,,,
1687,420730113004,Block Group 4,,,
1688,420730114001,Block Group 1,,,
1689,420730114002,Block Group 2,,,
1690,420730115001,Block Group 1,,,
1691,420730115002,Block Group 2,,,
1692,420730115003,Block Group 3,,,
1693,420730115004,Block Group 4,,,
1694,420730116001,Block Group 1,,,
1695,420730116002,Block Group 2,,,
1696,420730116003,Block Group 3,,,
1697,420730116004,Block Group 4,,,
1698,420730117001,Block Group 1,,,
1699,420730117002,Block Group 2,,,
1700,420730118001,Block Group 1,,,
1701,420730118002,Block Group 2,,,
1702,420730118003,Block Group 3,,,
1703,421257041001,Block Group 1,,,
1704,421257041002,Block Group 2,,,
1705,421257110001,Block Group 1,,,
1706,421257110002,Block Group 2,,,
1707,421257110003,Block Group 3,,,
1708,421257127001,Block Group 1,,,
1709,421257127002,Block Group 2,,,
1710,421257137001,Block Group 1,,,
1711,421257137002,Block Group 2,,,
1712,421257137003,Block Group 3,,,
1713,421257140001,Block Group 1,,,
1714,421257140002,Block Group 2,,,
1715,421257140003,Block Group 3,,,
1716,421257157001,Block Group 1,,,
1717,421257157002,Block Group 2,,,
1718,421257210001,Block Group 1,,,
1719,421257210002,Block Group 2,,,
1720,421257210003,Block Group 3,,,
1721,421257227001,Block Group 1,,,
1722,421257227002,Block Group 2,,,
1723,421257227003,Block Group 3,,,
1724,421257310001,Block Group 1,,,
1725,421257310002,Block Group 2,,,
1726,421257310003,Block Group 3,,,
1727,421257310004,Block Group 4,,,
1728,421257310005,Block Group 5,,,
1729,421257320001,Block Group 1,,,
1730,421257320002,Block Group 2,,,
1731,421257320003,Block Group 3,,,
1732,421257411001,Block Group 1,,,
1733,421257411002,Block Group 2,,,
1734,421257411003,Block Group 3,,,
1735,421257413001,Block Group 1,,,
1736,421257413002,Block Group 2,,,
1737,421257421001,Block Group 1,,,
1738,421257421002,Block Group 2,,,
1739,421257421003,Block Group 3,,,
1740,421257421004,Block Group 4,,,
1741,421257422001,Block Group 1,,,
1742,421257437001,Block Group 1,,,
1743,421257437002,Block Group 2,,,
1744,421257441001,Block Group 1,,,
1745,421257441002,Block Group 2,,,
1746,421257441003,Block Group 3,,,
1747,421257441004,Block Group 4,,,
1748,421257442001,Block Group 1,,,
1749,421257442002,Block Group 2,,,
1750,421257442003,Block Group 3,,,
1751,421257451001,Block Group 1,,,
1752,421257451002,Block Group 2,,,
1753,421257451003,Block Group 3,,,
1754,421257451004,Block Group 4,,,
1755,421257452001,Block Group 1,,,
1756,421257452002,Block Group 2,,,
1757,421257452003,Block Group 3,,,
1758,421257461001,Block Group 1,,,
1759,421257461002,Block Group 2,,,
1760,421257461003,Block Group 3,,,
1761,421257462001,Block Group 1,,,
1762,421257462002,Block Group 2,,,
1763,421257463011,Block Group 1,,,
1764,421257463012,Block Group 2,,,
1765,421257463013,Block Group 3,,,
1766,421257463021,Block Group 1,,,
1767,421257463022,Block Group 2,,,
1768,421257463023,Block Group 3,,,
1769,421257511001,Block Group 1,,,
1770,421257511002,Block Group 2,,,
1771,421257511003,Block Group 3,,,
1772,421257511004,Block Group 4,,,
1773,421257511005,Block Group 5,,,
1774,421257512001,Block Group 1,,,
1775,421257512002,Block Group 2,,,
1776,421257512003,Block Group 3,,,
1777,421257527001,Block Group 1,,,
1778,421257527002,Block Group 2,,,
1779,421257527003,Block Group 3,,,
1780,421257527004,Block Group 4,,,
1781,421257537001,Block Group 1,,,
1782,421257537002,Block Group 2,,,
1783,421257542001,Block Group 1,,,
1784,421257542002,Block Group 2,,,
1785,421257542003,Block Group 3,,,
1786,421257543001,Block Group 1,,,
1787,421257543002,Block Group 2,,,
1788,421257543003,Block Group 3,,,
1789,421257544001,Block Group 1,,,
1790,421257545001,Block Group 1,,,
1791,421257545002,Block Group 2,,,
1792,421257545003,Block Group 3,,,
1793,421257546001,Block Group 1,,,
1794,421257546002,Block Group 2,,,
1795,421257551001,Block Group 1,,,
1796,421257551002,Block Group 2,,,
1797,421257551003,Block Group 3,,,
1798,421257552001,Block Group 1,,,
1799,421257552002,Block Group 2,,,
1800,421257552003,Block Group 3,,,
1801,421257557001,Block Group 1,,,
1802,421257557002,Block Group 2,,,
1803,421257557003,Block Group 3,,,
1804,421257610001,Block Group 1,,,
1805,421257610002,Block Group 2,,,
1806,421257610003,Block Group 3,,,
1807,421257610004,Block Group 4,,,
1808,421257610005,Block Group 5,,,
1809,421257620001,Block Group 1,,,
1810,421257620002,Block Group 2,,,
1811,421257620003,Block Group 3,,,
1812,421257637001,Block Group 1,,,
1813,421257637002,Block Group 2,,,
1814,421257640001,Block Group 1,,,
1815,421257640002,Block Group 2,,,
1816,421257640003,Block Group 3,,,
1817,421257640004,Block Group 4,,,
1818,421257711001,Block Group 1,,,
1819,421257711002,Block Group 2,,,
1820,421257711003,Block Group 3,,,
1821,421257711004,Block Group 4,,,
1822,421257712001,Block Group 1,,,
1823,421257712002,Block Group 2,,,
1824,421257727001,Block Group 1,,,
1825,421257727002,Block Group 2,,,
1826,421257731001,Block Group 1,,,
1827,421257731002,Block Group 2,,,
1828,421257732001,Block Group 1,,,
1829,421257747001,Block Group 1,,,
1830,421257747002,Block Group 2,,,
1831,421257747003,Block Group 3,,,
1832,421257747004,Block Group 4,,,
1833,421257747005,Block Group 5,,,
1834,421257752001,Block Group 1,,,
1835,421257752002,Block Group 2,,,
1836,421257753001,Block Group 1,,,
1837,421257753002,Block Group 2,,,
1838,421257817001,Block Group 1,,,
1839,421257817002,Block Group 2,,,
1840,421257827001,Block Group 1,,,
1841,421257827002,Block Group 2,,,
1842,421257832001,Block Group 1,,,
1843,421257832002,Block Group 2,,,
1844,421257833001,Block Group 1,,,
1845,421257840001,Block Group 1,,,
1846,421257840002,Block Group 2,,,
1847,421257840003,Block Group 3,,,
1848,421257910001,Block Group 1,,,
1849,421257910002,Block Group 2,,,
1850,421257921001,Block Group 1,,,
1851,421257921002,Block Group 2,,,
1852,421257922001,Block Group 1,,,
1853,421257922002,Block Group 2,,,
1854,421257957001,Block Group 1,,,
1855,421257957002,Block Group 2,,,
1856,421257957003,Block Group 3,,,
1857,421257958001,Block Group 1,,,
1858,421257958002,Block Group 2,,,
1859,421257959001,Block Group 1,,,
1860,421257959002,Block Group 2,,,
1861,421257959003,Block Group 3,,,
1862,421257959004,Block Group 4,,,
1863,421257960001,Block Group 1,,,
1864,421257960002,Block Group 2,,,
1865,421257960003,Block Group 3,,,
1866,421298001001,Block Group 1,,,
1867,421298002001,Block Group 1,,,
1868,421298003001,Block Group 1,,,
1869,421298003002,Block Group 2,,,
1870,421298004001,Block Group 1,,,
1871,421298005001,Block Group 1,,,
1872,421298005002,Block Group 2,,,
1873,421298006001,Block Group 1,,,
1874,421298006002,Block Group 2,,,
1875,421298007001,Block Group 1,,,
1876,421298008001,Block Group 1,,,
1877,421298009001,Block Group 1,,,
1878,421298009002,Block Group 2,,,
1879,421298010011,Block Group 1,,,
1880,421298010012,Block Group 2,,,
1881,421298010021,Block Group 1,,,
1882,421298010022,Block Group 2,,,
1883,421298011001,Block Group 1,,,
1884,421298011002,Block Group 2,,,
1885,421298011003,Block Group 3,,,
1886,421298011004,Block Group 4,,,
1887,421298012001,Block Group 1,,,
1888,421298012002,Block Group 2,,,
1889,421298012003,Block Group 3,,,
1890,421298013001,Block Group 1,,,
1891,421298013002,Block Group 2,,,
1892,421298013003,Block Group 3,,,
1893,421298014001,Block Group 1,,,
1894,421298015001,Block Group 1,,,
1895,421298015002,Block Group 2,,,
1896,421298016001,Block Group 1,,,
1897,421298017011,Block Group 1,,,
1898,421298017021,Block Group 1,,,
1899,421298017022,Block Group 2,,,
1900,421298017023,Block Group 3,,,
1901,421298017031,Block Group 1,,,
1902,421298017032,Block Group 2,,,
1903,421298018001,Block Group 1,,,
1904,421298018002,Block Group 2,,,
1905,421298018003,Block Group 3,,,
1906,421298018004,Block Group 4,,,
1907,421298018005,Block Group 5,,,
1908,421298019001,Block Group 1,,,
1909,421298019002,Block Group 2,,,
1910,421298019003,Block Group 3,,,
1911,421298019004,Block Group 4,,,
1912,421298020011,Block Group 1,,,
1913,421298020012,Block Group 2,,,
1914,421298020021,Block Group 1,,,
1915,421298020022,Block Group 2,,,
1916,421298020023,Block Group 3,,,
1917,421298020024,Block Group 4,,,
1918,421298021011,Block Group 1,,,
1919,421298021012,Block Group 2,,,
1920,421298021013,Block Group 3,,,
1921,421298021021,Block Group 1,,,
1922,421298021022,Block Group 2,,,
1923,421298021031,Block Group 1,,,
1924,421298021032,Block Group 2,,,
1925,421298022001,Block Group 1,,,
1926,421298022002,Block Group 2,,,
1927,421298022003,Block Group 3,,,
1928,421298023011,Block Group 1,,,
1929,421298023012,Block Group 2,,,
1930,421298023013,Block Group 3,,,
1931,421298023031,Block Group 1,,,
1932,421298023032,Block Group 2,,,
1933,421298023041,Block Group 1,,,
1934,421298023042,Block Group 2,,,
1935,421298023043,Block Group 3,,,
1936,421298024001,Block Group 1,,,
1937,421298024002,Block Group 2,,,
1938,421298024003,Block Group 3,,,
1939,421298025001,Block Group 1,,,
1940,421298025002,Block Group 2,,,
1941,421298026001,Block Group 1,,,
1942,421298026002,Block Group 2,,,
1943,421298026003,Block Group 3,,,
1944,421298027001,Block Group 1,,,
1945,421298028001,Block Group 1,,,
1946,421298028002,Block Group 2,,,
1947,421298029001,Block Group 1,,,
1948,421298029002,Block Group 2,,,
1949,421298029003,Block Group 3,,,
1950,421298029004,Block Group 4,,,
1951,421298030001,Block Group 1,,,
1952,421298030002,Block Group 2,,,
1953,421298030003,Block Group 3,,,
1954,421298031001,Block Group 1,,,
1955,421298031002,Block Group 2,,,
1956,421298031003,Block Group 3,,,
1957,421298032001,Block Group 1,,,
1958,421298033011,Block Group 1,,,
1959,421298033012,Block Group 2,,,
1960,421298033013,Block Group 3,,,
1961,421298033021,Block Group 1,,,
1962,421298033022,Block Group 2,,,
1963,421298034001,Block Group 1,,,
1964,421298034002,Block Group 2,,,
1965,421298035011,Block Group 1,,,
1966,421298035012,Block Group 2,,,
1967,421298035021,Block Group 1,,,
1968,421298035022,Block Group 2,,,
1969,421298035023,Block Group 3,,,
1970,421298036001,Block Group 1,,,
1971,421298037001,Block Group 1,,,
1972,421298037002,Block Group 2,,,
1973,421298037003,Block Group 3,,,
1974,421298038001,Block Group 1,,,
1975,421298038002,Block Group 2,,,
1976,421298039011,Block Group 1,,,
1977,421298039012,Block Group 2,,,
1978,421298039021,Block Group 1,,,
1979,421298039022,Block Group 2,,,
1980,421298039023,Block Group 3,,,
1981,421298040001,Block Group 1,,,
1982,421298041001,Block Group 1,,,
1983,421298041002,Block Group 2,,,
1984,421298042001,Block Group 1,,,
1985,421298042002,Block Group 2,,,
1986,421298042003,Block Group 3,,,
1987,421298043001,Block Group 1,,,
1988,421298043002,Block Group 2,,,
1989,421298044001,Block Group 1,,,
1990,421298044002,Block Group 2,,,
1991,421298045011,Block Group 1,,,
1992,421298045012,Block Group 2,,,
1993,421298045013,Block Group 3,,,
1994,421298045014,Block Group 4,,,
1995,421298045021,Block Group 1,,,
1996,421298045022,Block Group 2,,,
1997,421298045023,Block Group 3,,,
1998,421298045024,Block Group 4,,,
1999,421298046001,Block Group 1,,,
2000,421298046002,Block Group 2,,,
2001,421298047011,Block Group 1,,,
2002,421298047012,Block Group 2,,,
2003,421298047021,Block Group 1,,,
2004,421298047022,Block Group 2,,,
2005,421298047023,Block Group 3,,,
2006,421298048011,Block Group 1,,,
2007,421298048021,Block Group 1,,,
2008,421298048022,Block Group 2,,,
2009,421298048023,Block Group 3,,,
2010,421298049001,Block Group 1,,,
2011,421298049002,Block Group 2,,,
2012,421298049003,Block Group 3,,,
2013,421298050001,Block Group 1,,,
2014,421298050002,Block Group 2,,,
2015,421298050003,Block Group 3,,,
2016,421298051001,Block Group 1,,,
2017,421298051002,Block Group 2,,,
2018,421298052001,Block Group 1,,,
2019,421298052002,Block Group 2,,,
2020,421298054001,Block Group 1,,,
2021,421298054002,Block Group 2,,,
2022,421298055001,Block Group 1,,,
2023,421298055002,Block Group 2,,,
2024,421298056001,Block Group 1,,,
2025,421298058001,Block Group 1,,,
2026,421298058002,Block Group 2,,,
2027,421298059011,Block Group 1,,,
2028,421298059021,Block Group 1,,,
2029,421298059022,Block Group 2,,,
2030,421298059023,Block Group 3,,,
2031,421298059024,Block Group 4,,,
2032,421298060001,Block Group 1,,,
2033,421298060002,Block Group 2,,,
2034,421298061001,Block Group 1,,,
2035,421298061002,Block Group 2,,,
2036,421298062001,Block Group 1,,,
2037,421298062002,Block Group 2,,,
2038,421298063001,Block Group 1,,,
2039,421298064001,Block Group 1,,,
2040,421298064002,Block Group 2,,,
2041,421298065001,Block Group 1,,,
2042,421298065002,Block Group 2,,,
2043,421298065003,Block Group 3,,,
2044,421298065004,Block Group 4,,,
2045,421298066001,Block Group 1,,,
2046,421298066002,Block Group 2,,,
2047,421298067001,Block Group 1,,,
2048,421298067002,Block Group 2,,,
2049,421298068001,Block Group 1,,,
2050,421298069001,Block Group 1,,,
2051,421298069002,Block Group 2,,,
2052,421298069003,Block Group 3,,,
2053,421298070001,Block Group 1,,,
2054,421298070002,Block Group 2,,,
2055,421298070003,Block Group 3,,,
2056,421298071001,Block Group 1,,,
2057,421298071002,Block Group 2,,,
2058,421298071003,Block Group 3,,,
2059,421298072001,Block Group 1,,,
2060,421298072002,Block Group 2,,,
2061,421298072003,Block Group 3,,,
2062,421298072004,Block Group 4,,,
2063,421298073001,Block Group 1,,,
2064,421298073002,Block Group 2,,,
2065,421298073003,Block Group 3,,,
2066,421298074011,Block Group 1,,,
2067,421298074012,Block Group 2,,,
2068,421298074021,Block Group 1,,,
2069,421298074022,Block Group 2,,,
2070,421298074023,Block Group 3,,,
2071,421298074024,Block Group 4,,,
2072,421298075001,Block Group 1,,,
2073,421298075002,Block Group 2,,,
2074,421298076001,Block Group 1,,,
2075,421298076002,Block Group 2,,,
2076,421298077001,Block Group 1,,,
2077,421298077002,Block Group 2,,,
2078,421298077003,Block Group 3,,,
2079,421298078001,Block Group 1,,,
2080,421298078002,Block Group 2,,,
2081,421298078003,Block Group 3,,,
2082,421298079001,Block Group 1,,,
2083,421298079002,Block Group 2,,,
2084,421298079003,Block Group 3,,,
2085,421298079004,Block Group 4,,,
2086,421298081001,Block Group 1,,,
2087,421298081002,Block Group 2,,,
2088,421298081003,Block Group 3,,,
2089,421298081004,Block Group 4,,,
2090,421298082001,Block Group 1,,,
2091,421298082002,Block Group 2,,,
2092,421298083001,Block Group 1,,,
2093,421298083002,Block Group 2,,,
2094,421298083003,Block Group 3,,,
2095,421298084011,Block Group 1,,,
2096,421298084012,Block Group 2,,,
2097,421298084021,Block Group 1,,,
2098,421298084022,Block Group 2,,,
2099,421298084023,Block Group 3,,,
2100,421298085001,Block Group 1,,,
2101,421298086001,Block Group 1,,,
2102,421298086002,Block Group 2,,,
2103,421298086003,Block Group 3,,,
